zMeas	zAbsorb	Ln	Lg	Lv	Ll	Mg	Mz
16	7	0	0	0	0	0	0
17	7	0	0	0	0	0	0
18	7	6220.13	0	0	6362.44	0	0
19	7	0	0	0	0	0	0
20	7	2874.37	0	0	2957.58	0	0
21	7	2041.18	0	0	2105.61	0	0
22	7	1498.99	0	0	1551.65	0	0
23	7	23247.2	0	0	24130.9	0	0
24	7	17883	0	0	18651.5	0	0
25	7	13817.6	0	0	14499.8	0	0
26	7	10743.9	0	0	11319.8	0	0
27	7	8371.01	0	0	8855.35	0	0
28	7	6585.73	0	0	6989.98	0	0
29	7	5203.6	0	0	5548.59	0	0
30	7	4124.22	0	0	4419.56	0	0
31	7	3308.52	0	0	3565.77	0	0
32	7	2648.75	0	0	2871.68	0	0
33	7	2132.67	0	0	2324.69	0	0
34	7	1733.08	0	0	1899.73	0	0
35	7	1411.82	0	0	1557.17	0	0
36	7	1155.04	0	0	1281.65	0	0
37	7	950.867	0	0	1062.42	0	0
38	7	784.207	0	0	884.138	0	0
39	7	647.464	0	0	735.274	0	0
40	7	539.198	297.435	0	616.362	0	0
41	7	450.371	245.033	0	518.297	2008.78	11320.8
42	7	377.919	203.657	0	437.953	1597.27	8578.465
43	7	319.938	170.96	0	373.399	27780.3	6659.135
44	7	269.591	142.482	0	316.935	22731.1	5249.655
45	7	229.133	119.548	0	271.308	19241.4	4208.925
46	7	195.515	100.724	0	233.306	16554.4	3385.07
47	7	167.442	84.5798	0	201.351	13782	2781.435
48	7	143.649	71.5955	0	174.372	11694.9	2231.46
49	7	123.248	60.8064	0	151.504	9927.93	1826.38
50	7	105.75	51.8307	0	131.589	8445.99	15687.68
51	7	91.0354	44.3313	0	114.477	7207.61	25683.6
52	7	78.5917	38.0436	0	99.7535	6176.73	21829.85
53	7	68.0499	32.7384	0	87.2335	5308.17	18469.15
54	7	59.0726	28.2535	0	76.5237	4567.53	16147.4
55	7	51.4454	24.4966	0	67.2421	3955.99	13934.65
56	7	44.9032	21.2615	0	59.2966	3419.07	11916.45
57	7	39.1556	18.4709	0	52.2469	2966.13	10188.85
58	7	34.3051	16.1306	15.936	46.2608	2597.5	8884.025
59	7	30.2303	14.097	13.3758	41.2339	2271.75	7747.165
60	7	26.5045	12.3682	11.7353	36.5479	2010.67	6710.37
61	7	23.3206	10.8538	10.3122	32.5247	1765.32	5872.835
62	7	20.5955	9.56761	9.08188	29.0617	1565.93	5115.34
63	7	0	8.43318	7.99194	26.0271	1388.76	4532.815
64	7	0	7.44421	7.06651	23.3778	1238.74	3952.58
65	7	14.3945	6.57625	6.23783	21.0816	1099.54	3534.115
66	7	12.7788	5.81983	5.50494	18.9508	987.261	3157.385
67	7	11.3643	5.15501	4.87343	17.0727	887.139	2799.52
68	7	10.095	4.58411	4.31523	15.3644	791.273	2514.21
69	7	9.06746	4.05988	3.82781	14.0022	712.396	2266.785
70	7	8.10438	3.61972	3.40054	12.7091	644.271	2001.06
71	7	7.2466	3.21866	3.02474	11.5536	581.19	1794.51
72	7	6.49067	2.86679	2.69283	10.5357	524.845	1601.845
73	7	5.81615	2.5581	2.40136	9.6072	471.746	1441.77
74	7	5.21565	2.28422	2.1453	8.78132	425.565	1293.705
75	7	4.68371	2.04223	1.9165	8.02665	384.945	1164.43
76	7	4.20254	1.82748	1.71415	7.34804	346.684	1050.855
77	7	3.77853	1.63864	1.53837	6.73955	315.752	949.5915
78	7	3.39539	1.47019	1.38023	6.17765	286.661	859.942
79	7	3.05599	1.32032	1.2394	5.67562	260.842	778.041
80	7	2.75447	1.18734	1.11415	5.21962	237.721	699.231
81	7	2.48475	1.06844	1.00294	4.80626	216.073	636.8235
82	7	2.24299	0.962068	0.903267	4.43037	196.996	579.4245
83	7	2.02713	0.86748	0.814483	4.0846	180.058	526.854
84	7	1.82782	0.782485	0.732718	3.76095	163.635	473.4525
85	7	1.65775	0.706565	0.661524	3.48457	144.55	426.196
86	7	1.50233	0.638594	0.597875	3.2252	137.429	384.354
87	7	1.36149	0.577472	0.540766	2.98973	126.442	352.1375
88	7	1.235	0.522614	0.492087	2.77513	114.411	336.014
89	7	1.12061	0.473171	0.44375	2.57768	105.78	294.9695
90	7	1.01728	0.42889	0.403076	2.39657	96.6821	282.705
91	7	0.924887	0.38858	0.365724	2.23228	88.7347	260.3925
92	7	0.840217	0.352774	0.331736	2.08019	81.3381	239.6555
93	7	0.765632	0.321376	0.302098	1.94265	74.9385	221.081
94	7	0.699132	0.291158	0.275866	1.81471	68.8819	204.2965
95	7	0.637676	0.264521	0.252542	1.69538	63.4333	189.163
96	7	0	0	0	0	0	0
97	7	0	0	0	0	0	0
98	7	0	0	0	0	0	0
99	7	0	0	0	0	0	0
100	7	0	0	0	0	0	0
1	8	0	0	0	0	0	0
2	8	0	0	0	0	0	0
3	8	0	0	0	0	0	0
4	8	0	0	0	0	0	0
5	8	0	0	0	0	0	0
6	8	0	0	0	0	0	0
7	8	0	0	0	0	0	0
8	8	0	0	0	0	0	0
9	8	0	0	0	0	0	0
10	8	0	0	0	0	0	0
11	8	0	0	0	0	0	0
12	8	0	0	0	0	0	0
13	8	0	0	0	0	0	0
14	8	0	0	0	0	0	0
15	8	0	0	0	0	0	0
16	8	0	0	0	0	0	0
17	8	0	0	0	0	0	0
18	8	8896.78	0	0	9100.3	0	0
19	8	0	0	0	0	0	0
20	8	4126.9	0	0	4245.06	0	0
21	8	2943.56	0	0	3034.96	0	0
22	8	2169.28	0	0	2248.29	0	0
23	8	1613.72	0	0	1682.52	0	0
24	8	1207.25	0	0	1263.89	0	0
25	8	17749.4	0	0	18526.8	0	0
26	8	14156.7	0	0	14842.9	0	0
27	8	11202.9	0	0	11816.7	0	0
28	8	8913.08	0	0	9435.28	0	0
29	8	7117.2	0	0	7566.19	0	0
30	8	5699.59	0	0	6091.16	0	0
31	8	4606.84	0	0	4953.44	0	0
32	8	3697.83	0	0	4006.61	0	0
33	8	2985.25	0	0	3250.36	0	0
34	8	2434.11	0	0	2663.92	0	0
35	8	1990.82	0	0	2191.39	0	0
36	8	1635.85	0	0	1810.93	0	0
37	8	1352.82	0	0	1507.53	0	0
38	8	1123.68	0	0	1260.09	0	0
39	8	936.618	0	0	1056.89	0	0
40	8	787.2	443.006	0	893.845	0	0
41	8	663.418	365.56	0	758.179	2897.57	16248.05
42	8	560.681	304.307	0	646.014	2313.12	12276.5
43	8	476.226	255.831	0	554.121	1964.95	9524.75
44	8	401.871	213.561	0	471.794	1573.45	7509.975
45	8	342.033	179.49	0	404.409	1307.5	6025.58
46	8	292.243	151.486	0	348.209	1111.97	4852.925
47	8	250.611	127.424	0	300.892	17708.7	3994.875
48	8	215.294	108.043	0	260.893	15285.5	3213.58
49	8	184.99	91.9123	0	226.95	13152.3	2638.57
50	8	158.969	78.4707	0	197.385	11298	2179.92
51	8	137.051	67.2226	0	171.95	9715.85	1802.265
52	8	118.489	57.7771	0	150.041	8383.16	1503.475
53	8	102.745	49.7954	0	131.382	7253.22	1250.475
54	8	89.3174	43.0378	0	115.403	6286.78	10495.43
55	8	77.8932	37.3685	0	101.538	5476.05	17882.95
56	8	68.0809	32.4802	0	89.6526	4755.9	15546.25
57	8	59.4486	28.2578	0	79.0945	4137.38	13474
58	8	52.1538	24.712	24.4168	70.1182	3627.11	11853.05
59	8	46.0175	21.6254	20.5297	62.5714	3177.2	10409.5
60	8	40.3995	18.9983	18.0357	55.528	2817.03	9074.225
61	8	35.5923	16.6941	15.8696	49.4737	2478.54	7988.365
62	8	31.473	14.7353	13.9949	44.2563	2203.49	7002.25
63	8	0	13.0142	12.3521	39.6791	1958.97	6241.04
64	8	0	11.5287	10.9606	35.6787	1751.6	5471.47
65	8	22.0772	10.2269	9.71924	32.2082	1558.99	4910.825
66	8	19.6224	9.09085	8.61557	28.9842	1403.33	4402.085
67	8	17.4712	8.08616	7.65925	26.14	1264.26	3906.68
68	8	15.5388	7.21883	6.80703	23.5496	1133.31	3512.135
69	8	13.9729	6.41526	6.05862	21.4813	1025.59	3170.33
70	8	12.5209	5.73596	5.39482	19.5165	932.231	2803.77
71	8	11.2313	5.11144	4.80862	17.7592	845.337	2518.75
72	8	10.0986	4.55942	4.28482	16.21	767.278	2253.075
73	8	9.08531	4.07205	3.8244	14.7956	693.32	2032.16
74	8	8.17799	3.63919	3.41945	13.5365	628.628	1827.6
75	8	7.37113	3.25635	3.05733	12.4042	570.873	1648.84
76	8	6.63423	2.91636	2.73683	11.384	515.319	1491.495
77	8	5.98281	2.61715	2.45819	10.4715	470.049	1351.05
78	8	5.3868	2.35005	2.20733	9.62887	427.094	1226.675
79	8	4.85773	2.11225	1.98378	8.87337	388.938	1115.27
80	8	4.38214	1.90109	1.78482	8.18399	354.742	1007.58
81	8	3.95619	1.71217	1.60798	7.55729	322.698	921.9925
82	8	3.57397	1.54294	1.44931	6.98345	294.438	842.892
83	8	3.23244	1.39231	1.30788	6.45323	269.327	770.064
84	8	2.9169	1.2569	1.17757	5.95556	244.962	695.695
85	8	2.64743	1.13586	1.064	5.52566	216.63	629.511
86	8	2.40103	1.0274	0.962387	5.12163	206.059	570.0125
87	8	2.17759	0.929795	0.871139	4.7534	189.737	523.242
88	8	1.97679	0.842123	0.793307	4.41474	171.853	499.7925
89	8	1.79508	0.763046	0.71596	4.10298	159.013	439.364
90	8	1.6308	0.692168	0.650822	3.81682	145.466	421.248
91	8	1.48374	0.627595	0.590958	3.55703	133.621	388.2725
92	8	1.34888	0.570193	0.536447	3.31642	122.588	357.6025
93	8	1.23004	0.519823	0.488877	3.09873	113.036	330.112
94	8	1.12401	0.471309	0.446742	2.89613	103.988	305.254
95	8	1.02594	0.42851	0.40925	2.70708	95.8422	282.826
96	8	0	0	0	0	0	0
97	8	0	0	0	0	0	0
98	8	0	0	0	0	0	0
99	8	0	0	0	0	0	0
100	8	0	0	0	0	0	0
1	9	0	0	0	0	0	0
2	9	0	0	0	0	0	0
3	9	0	0	0	0	0	0
4	9	0	0	0	0	0	0
5	9	0	0	0	0	0	0
6	9	0	0	0	0	0	0
7	9	0	0	0	0	0	0
8	9	0	0	0	0	0	0
9	9	0	0	0	0	0	0
10	9	0	0	0	0	0	0
11	9	0	0	0	0	0	0
12	9	0	0	0	0	0	0
13	9	0	0	0	0	0	0
14	9	0	0	0	0	0	0
15	9	0	0	0	0	0	0
16	9	0	0	0	0	0	0
17	9	0	0	0	0	0	0
18	9	12624	0	0	12915.6	0	0
19	9	0	0	0	0	0	0
20	9	5768.21	0	0	5938.18	0	0
21	9	4071.46	0	0	4202.23	0	0
22	9	2968.3	0	0	3080.56	0	0
23	9	2189.27	0	0	2282.09	0	0
24	9	1648.41	0	0	1723.77	0	0
25	9	1266.24	0	0	1329.13	0	0
26	9	979.927	0	0	1033.69	0	0
27	9	13530.9	0	0	806.249	0	0
28	9	10832.4	0	0	11444.9	0	0
29	9	8720.57	0	0	9251.57	0	0
30	9	7039.83	0	0	7502.79	0	0
31	9	5748.27	0	0	6157.78	0	0
32	9	4674.31	0	0	5040.03	0	0
33	9	3816.93	0	0	4139.86	0	0
34	9	3125.74	0	0	3415.54	0	0
35	9	2562.59	0	0	2817.8	0	0
36	9	2109.72	0	0	2333.35	0	0
37	9	1747.46	0	0	1945.65	0	0
38	9	1453.27	0	0	1628.55	0	0
39	9	1212.61	0	0	1367.37	0	0
40	9	1020.06	580.446	0	1157.54	0	0
41	9	860.264	482.883	0	982.614	4005.72	23041.7
42	9	728.529	405.07	0	837.778	3172.71	17443.1
43	9	622.054	342.258	0	720.261	2678.69	13523.6
44	9	528.738	286.259	0	616.51	2135.67	10634.35
45	9	453.071	241.026	0	531.937	1781.74	8500.02
46	9	389.667	203.869	0	460.905	1521.91	6812.195
47	9	335.352	171.876	0	400.711	1262.96	5578.46
48	9	288.56	146.049	0	348.954	1068.82	4457.935
49	9	248.314	124.503	0	304.027	904.693	3636.075
50	9	213.805	106.511	0	264.779	13644.2	2983.445
51	9	184.684	91.425	0	231.03	11773.5	2449.975
52	9	159.977	78.7326	0	201.95	10211.3	2042.455
53	9	138.979	67.9864	0	177.144	8881.84	1705.91
54	9	121.032	58.8712	0	155.863	7733.81	1483.46
55	9	105.737	51.2101	0	137.366	6774.95	1277.03
56	9	92.5772	44.5919	0	121.481	5924.56	1089.575
57	9	80.9806	38.8648	0	107.346	5194.4	928.741
58	9	71.1638	34.0468	33.6455	95.3114	4590.1	808.8565
59	9	62.8925	29.8468	28.354	85.1781	4052.09	12585.65
60	9	55.3077	26.2654	24.9514	75.7066	3606.94	11021.6
61	9	48.8067	23.1185	21.9913	67.5528	3182.07	9747.94
62	9	43.2267	20.4393	19.4254	60.516	2833.16	8584.195
63	9	0	18.0815	17.1733	54.3342	2522.03	7679.655
64	9	0	16.0431	15.2626	48.9237	2257.63	6769.46
65	9	30.4621	14.2539	13.5554	44.2233	2011.46	6107.485
66	9	27.117	12.6901	12.0341	39.8509	1812.2	5505.965
67	9	24.1804	11.3027	10.7126	35.9881	1633.91	4921.87
68	9	21.5388	10.1019	9.52798	32.466	1465.65	4453.01
69	9	19.3953	8.98183	8.48452	29.6506	1327.11	4043.845
70	9	17.405	8.03784	7.56645	26.9725	1206.96	3590.375
71	9	15.6345	7.17454	6.75588	24.5738	1095.05	3233.045
72	9	14.0774	6.41427	6.03729	22.4566	994.354	2896.095
73	9	12.6825	5.74479	5.40391	20.5219	898.892	2615.24
74	9	11.4296	5.1487	4.84547	18.7974	815.313	2354.605
75	9	10.314	4.62009	4.34469	17.2448	741.369	2126.33
76	9	9.28709	4.14938	3.90027	15.8443	671.29	1925.135
77	9	8.3788	3.73399	3.51089	14.5903	614.327	1745.185
78	9	7.55537	3.35815	3.15645	13.431	560.47	1585.67
79	9	6.8234	3.02198	2.83947	12.3901	512.427	1442.46
80	9	6.17096	2.72168	2.55601	11.4379	469.185	1303.935
81	9	5.58535	2.45247	2.30391	10.5715	428.501	1193.78
82	9	5.05875	2.21114	2.07757	9.77388	392.471	1091.895
83	9	4.58703	1.99623	1.87569	9.03476	360.107	997.9475
84	9	4.15013	1.80287	1.68953	8.34109	327.876	901.959
85	9	3.77608	1.62993	1.52724	7.74729	290.333	816.4525
86	9	3.43016	1.47493	1.38198	7.18864	276.3	740.281
87	9	3.1144	1.33538	1.2515	6.68022	254.617	681.294
88	9	2.82951	1.20999	1.14014	6.21572	230.9	651.6685
89	9	2.57063	1.09683	1.02943	5.78733	213.863	575.87
90	9	2.33646	0.995374	0.936186	5.39348	195.871	553.116
91	9	2.12669	0.902928	0.850458	5.03538	180.122	511.578
92	9	1.93424	0.820709	0.772344	4.70312	165.436	472.8005
93	9	1.7645	0.748514	0.704143	4.40201	152.708	437.9205
94	9	1.61299	0.678949	0.64371	4.12133	140.638	406.268
95	9	1.47283	0.617551	0.589915	3.85896	129.757	377.574
96	9	0	0	0	0	0	0
97	9	0	0	0	0	0	0
98	9	0	0	0	0	0	0
99	9	0	0	0	0	0	0
100	9	0	0	0	0	0	0
1	10	0	0	0	0	0	0
2	10	0	0	0	0	0	0
3	10	0	0	0	0	0	0
4	10	0	0	0	0	0	0
5	10	0	0	0	0	0	0
6	10	0	0	0	0	0	0
7	10	0	0	0	0	0	0
8	10	0	0	0	0	0	0
9	10	0	0	0	0	0	0
10	10	0	0	0	0	0	0
11	10	0	0	0	0	0	0
12	10	0	0	0	0	0	0
13	10	0	0	0	0	0	0
14	10	0	0	0	0	0	0
15	10	0	0	0	0	0	0
16	10	0	0	0	0	0	0
17	10	0	0	0	0	0	0
18	10	19183.3	0	0	19602.9	0	0
19	10	0	0	0	0	0	0
20	10	9079.56	0	0	9336.93	0	0
21	10	6460.47	0	0	6674.57	0	0
22	10	4657.57	0	0	4840.9	0	0
23	10	3391.06	0	0	3541.55	0	0
24	10	2518.51	0	0	2639.53	0	0
25	10	1908.51	0	0	2008.16	0	0
26	10	1468.97	0	0	1550.24	0	0
27	10	1141.72	0	0	1207.75	0	0
28	10	900.448	0	0	954.844	0	0
29	10	716.325	0	0	762.182	0	0
30	10	9336.39	0	0	9892.28	0	0
31	10	7756.18	0	0	8262.4	0	0
32	10	6356.02	0	0	6838.92	0	0
33	10	5202.94	0	0	5635.36	0	0
34	10	4286.54	0	0	4671.06	0	0
35	10	3536.2	0	0	3877.16	0	0
36	10	2926.75	0	0	3228.9	0	0
37	10	2431.04	0	0	2704.39	0	0
38	10	2024.18	0	0	2266.52	0	0
39	10	1691.24	0	0	1905.37	0	0
40	10	1424.64	814.243	0	1615	0	0
41	10	1203.16	678.201	0	1372.77	6352.91	33760
42	10	1020.27	569.479	0	1171.97	4991.37	26025.3
43	10	872.187	482.614	0	1008.78	4185.94	20475.35
44	10	742.188	406.307	0	864.469	3304.21	16301.25
45	10	636.581	344.496	0	746.649	2732.8	13167.65
46	10	547.934	293.403	0	647.52	2315.61	10652.6
47	10	473.213	248.622	0	563.383	1903.32	8791.895
48	10	409.44	211.59	0	491.723	1603.4	7082.375
49	10	354.475	180.564	0	430.481	1355.73	5748.67
50	10	307.113	154.634	0	377.001	1151.95	4682.36
51	10	266.577	132.867	0	330.79	984.109	3813.885
52	10	231.64	114.536	0	290.722	845.888	3153.475
53	10	201.407	99.0008	0	256.011	730.201	2610.885
54	10	175.565	85.8101	0	225.719	10168.8	2254.135
55	10	153.518	74.7134	0	199.085	9016.84	1925.59
56	10	134.53	65.1186	0	176.211	7974.46	1634.83
57	10	117.784	56.8085	0	155.839	7042.43	1391.925
58	10	103.596	49.8119	49.2285	138.476	6242.53	1211.655
59	10	91.6309	43.7052	41.5332	123.847	5516.93	1056.68
60	10	80.65	38.4944	36.5818	110.163	4924.9	917.225
61	10	71.2301	33.9128	32.2701	98.3737	4361.29	805.4205
62	10	63.1382	30.0072	28.5283	88.1914	3897.62	704.6035
63	10	0	26.5676	25.2424	79.2398	3481.89	10103.85
64	10	0	23.5925	22.4526	71.3996	3126.86	9010.07
65	10	44.6	20.9784	19.9572	64.5838	2793.63	8200.345
66	10	39.7335	18.6916	17.7312	58.2398	2520.58	7452.67
67	10	35.4593	16.6599	15.7952	52.6319	2273.93	6683.02
68	10	31.6104	14.8995	14.0562	47.514	2041.29	6057.71
69	10	28.4843	13.2535	12.5224	43.4196	1849.67	5505.805
70	10	25.5804	11.8656	11.1724	39.5233	1683.42	4902.94
71	10	22.9958	10.5959	9.97991	36.0321	1528.47	4428.885
72	10	20.7204	9.47701	8.92192	32.9484	1389.04	3981.375
73	10	18.6804	8.49115	7.98907	30.1277	1256.73	3606.665
74	10	16.8458	7.61317	7.16645	27.6119	1140.8	3257.42
75	10	15.2111	6.83435	6.42845	25.3468	1038.12	2949.235
76	10	13.7022	6.14052	5.77321	23.3022	940.695	2676.485
77	10	12.367	5.52797	5.20172	21.4701	861.428	2427.895
78	10	11.1561	4.9794	4.68553	19.7753	786.413	2207.195
79	10	10.0793	4.48944	4.22412	18.2524	719.431	2009.225
80	10	9.11876	4.05309	3.81221	16.858	659.081	1817.62
81	10	8.2563	3.66148	3.44499	15.5885	602.248	1665.175
82	10	7.48067	3.30964	3.11452	14.4175	551.856	1524.11
83	10	6.78563	2.99555	2.81875	13.3313	506.882	1394.015
84	10	6.14162	2.71164	2.54476	12.3115	463.028	1260.985
85	10	5.59005	2.45692	2.30442	11.4384	411.855	1142.375
86	10	5.08423	2.22583	2.08616	10.6167	392.73	1036.605
87	10	4.62422	2.01611	1.89	9.86853	363.104	954.605
88	10	4.20966	1.82758	1.72253	9.18467	330.612	913.4005
89	10	3.83349	1.65738	1.55597	8.5538	307.193	807.8665
90	10	3.49245	1.50472	1.41562	7.97371	282.229	776.1635
91	10	3.18631	1.36554	1.28652	7.44624	260.186	718.245
92	10	2.90479	1.2417	1.16877	6.95671	239.497	664.1255
93	10	2.65517	1.13284	1.06591	6.51294	221.177	615.41
94	10	2.43193	1.0279	0.974744	6.09916	203.798	571.1545
95	10	2.22268	0.935283	0.893585	5.71229	188.13	531.0705
96	10	0	0	0	0	0	0
97	10	0	0	0	0	0	0
98	10	0	0	0	0	0	0
99	10	0	0	0	0	0	0
100	10	0	0	0	0	0	0
1	11	0	0	0	0	0	0
2	11	0	0	0	0	0	0
3	11	0	0	0	0	0	0
4	11	0	0	0	0	0	0
5	11	0	0	0	0	0	0
6	11	0	0	0	0	0	0
7	11	0	0	0	0	0	0
8	11	0	0	0	0	0	0
9	11	0	0	0	0	0	0
10	11	0	0	0	0	0	0
11	11	0	0	0	0	0	0
12	11	0	0	0	0	0	0
13	11	0	0	0	0	0	0
14	11	0	0	0	0	0	0
15	11	0	0	0	0	0	0
16	11	0	0	0	0	0	0
17	11	0	0	0	0	0	0
18	11	25782.7	0	0	26352.3	0	0
19	11	0	0	0	0	0	0
20	11	12051.3	0	0	12401.3	0	0
21	11	8535.37	0	0	8808.41	0	0
22	11	6222.01	0	0	6458.69	0	0
23	11	4576.36	0	0	4773.1	0	0
24	11	3428.57	0	0	3588.53	0	0
25	11	2616.63	0	0	2750.06	0	0
26	11	2012.67	0	0	2125.66	0	0
27	11	1557.16	0	0	1649.05	0	0
28	11	1221.8	0	0	1297.32	0	0
29	11	966.812	0	0	1030.08	0	0
30	11	769.931	0	0	823.557	0	0
31	11	622.171	0	0	668.7	0	0
32	11	497.851	0	0	540.189	0	0
33	11	6652.14	0	0	6428.64	0	0
34	11	5754.28	0	0	6254.66	0	0
35	11	4468.6	0	0	5086.82	0	0
36	11	3479.33	0	0	3911.81	0	0
37	11	2842.73	0	0	3178.32	0	0
38	11	2370.75	0	0	2644.48	0	0
39	11	2006.86	0	0	2237.98	0	0
40	11	1721.43	1023.01	0	1924.99	0	0
41	11	1481.7	852.201	0	1665.86	8398.07	45426.2
42	11	1274.79	715.87	0	1447.41	6652.64	35044.15
43	11	1095.82	607.028	0	1261.04	5611.68	27536.4
44	11	932.48	511.41	0	1086.12	4462.66	21869.05
45	11	799.979	433.885	0	938.078	3711.66	17609.9
46	11	688.867	369.757	0	813.705	3159.52	14190.35
47	11	595.252	314.14	0	708.23	2609.68	11660.4
48	11	515.339	268.899	0	618.437	2199.57	9341.065
49	11	446.41	230.889	0	541.714	1854.96	7625.18
50	11	386.952	198.926	0	474.664	1571.38	6253.95
51	11	336.458	171.942	0	416.679	1338	5128.01
52	11	293.338	149.081	0	366.432	1146.07	4265.04
53	11	256.453	129.11	0	323.327	985.924	3550.64
54	11	224.74	111.956	0	286.13	850.415	3077.82
55	11	197.546	97.506	0	253.612	739.34	2639.51
56	11	174.01	85.0096	0	225.535	642.183	2243.28
57	11	153.142	74.1833	0	200.416	558.161	1905.345
58	11	135.08	65.0656	64.3053	178.912	2602.84	1654.495
59	11	119.532	57.1064	54.275	160.71	6575.22	1438.955
60	11	105.237	50.3122	47.8177	143.607	6446.65	1245.08
61	11	92.9696	44.3361	42.1934	128.295	5877.77	1089.96
62	11	82.4299	39.2413	37.3116	115.057	5119.81	950.6745
63	11	0	34.7531	33.0237	103.401	4368.49	844.0955
64	11	0	30.8701	29.3821	93.1904	3753.08	738.7145
65	11	58.2729	27.4572	26.1236	84.313	3298.71	662.98
66	11	51.9282	24.4706	23.216	76.0482	2950.81	594.571
67	11	46.3536	21.8163	20.6863	68.7407	2653.4	526.4645
68	11	41.3328	19.5155	18.4126	62.0709	2389.85	5915.945
69	11	37.2543	17.3628	16.4066	56.7342	2175.87	6589.385
70	11	33.4649	15.5474	14.6403	51.6541	1998.48	6430.185
71	11	30.0913	13.8859	13.0799	47.1007	1832	5989.865
72	11	27.1203	12.422	11.6958	43.0781	1683.31	5255.28
73	11	24.456	11.1322	10.4752	39.3984	1540.37	4599.54
74	11	22.0592	9.98315	9.39836	36.1159	1413.04	3962.51
75	11	19.923	8.96357	8.4321	33.1599	1296.14	3509.975
76	11	17.9497	8.05504	7.574	30.4912	1179.42	3141.26
77	11	16.2033	7.25281	6.82544	28.0992	1082.3	2838.935
78	11	14.619	6.5342	6.1492	25.886	988.042	2574.695
79	11	13.2099	5.89227	5.54463	23.8969	903.929	2354.055
80	11	11.9534	5.32052	5.00487	22.0751	828.211	2141.78
81	11	10.8249	4.80733	4.52356	20.4162	756.933	1978.895
82	11	9.8097	4.34613	4.09033	18.8852	693.782	1827.35
83	11	8.89978	3.93434	3.70291	17.4646	637.423	1688.635
84	11	8.05649	3.56293	3.34478	16.1307	582.494	1544.985
85	11	7.33412	3.22991	3.03169	14.9883	518.366	1414.765
86	11	6.67154	2.93056	2.75063	13.9131	494.388	1294.315
87	11	6.06887	2.6603	2.49749	12.9342	457.234	1196.105
88	11	5.52569	2.41683	2.28093	12.0396	416.456	1146.57
89	11	5.03275	2.19656	2.06507	11.2142	387.053	1014.999
90	11	4.58577	1.99855	1.88278	10.4551	355.893	975.163
91	11	4.18445	1.81764	1.71475	9.76464	328.517	902.4415
92	11	3.81533	1.65634	1.56127	9.12377	302.891	834.541
93	11	3.48912	1.51437	1.42693	8.54273	280.596	773.436
94	11	3.19724	1.37722	1.3075	8.00088	259.378	717.968
95	11	2.92651	1.25565	1.20082	7.49421	240.182	667.731
96	11	0	0	0	0	0	0
97	11	0	0	0	0	0	0
98	11	0	0	0	0	0	0
99	11	0	0	0	0	0	0
100	11	0	0	0	0	0	0
1	12	0	0	0	0	0	0
2	12	0	0	0	0	0	0
3	12	0	0	0	0	0	0
4	12	0	0	0	0	0	0
5	12	0	0	0	0	0	0
6	12	0	0	0	0	0	0
7	12	0	0	0	0	0	0
8	12	0	0	0	0	0	0
9	12	0	0	0	0	0	0
10	12	0	0	0	0	0	0
11	12	0	0	0	0	0	0
12	12	0	0	0	0	0	0
13	12	0	0	0	0	0	0
14	12	0	0	0	0	0	0
15	12	0	0	0	0	0	0
16	12	0	0	0	0	0	0
17	12	0	0	0	0	0	0
18	12	34763.5	0	0	35513.6	0	0
19	12	0	0	0	0	0	0
20	12	16495.1	0	0	16966.3	0	0
21	12	11741.4	0	0	12112.4	0	0
22	12	8583.09	0	0	8908.03	0	0
23	12	6316.61	0	0	6588.66	0	0
24	12	4725.92	0	0	4947.85	0	0
25	12	3597.04	0	0	3782.53	0	0
26	12	2774.94	0	0	2927.41	0	0
27	12	2157.52	0	0	2282.45	0	0
28	12	1699.92	0	0	1803.2	0	0
29	12	1349.79	0	0	1436.88	0	0
30	12	1077.93	0	0	1152.14	0	0
31	12	871.71	0	0	936.967	0	0
32	12	695.384	0	0	755.578	0	0
33	12	558.507	0	0	609.229	0	0
34	12	454.162	0	0	497.507	0	0
35	12	5160.33	0	0	408.621	0	0
36	12	4621.77	0	0	4992.53	0	0
37	12	3878.18	0	0	4318.45	0	0
38	12	3190.33	0	0	3607.37	0	0
39	12	2642.01	0	0	2985.46	0	0
40	12	2229.11	1308.2	0	2522.46	0	0
41	12	1893	1100.7	0	2149.85	11554.8	60449.45
42	12	1618.27	930.561	0	1846.13	9173.86	46904.35
43	12	1395.75	791.059	0	1601.07	7744.91	37071.1
44	12	1198.8	667.151	0	1384.11	6159.23	29594.4
45	12	1036.63	566.574	0	1205.61	5118.73	23936.65
46	12	896.205	483.288	0	1053.49	4351.8	19366.95
47	12	775.806	410.984	0	920.844	3587.38	15968.55
48	12	672.244	352.111	0	805.834	3027.04	12834.95
49	12	582.832	302.609	0	706.438	2561.62	10502.85
50	12	505.628	260.95	0	619.492	2176.86	8626.94
51	12	440.007	225.751	0	544.236	1858.78	7078.125
52	12	383.921	195.904	0	478.967	1596.13	5885.75
53	12	335.905	170.445	0	422.933	1376.13	4895.285
54	12	294.598	148.69	0	374.541	1189.27	4238.215
55	12	259.152	130.273	0	332.205	1035.58	3628.835
56	12	228.45	114.237	0	295.633	899.776	3085.92
57	12	201.207	100.009	0	262.893	781.123	2629.805
58	12	177.992	87.7716	86.7507	234.846	681.749	2289.85
