zMeas	zAbsorb	ka	kb	la	lb	ma	mb
30	32	56	42	1817	1727	62635.35	0
31	32	46	35	1509	1429	0	0
32	32	38	29	1261	6474	0	0
33	32	32	179	7137	6700	0	0
34	32	201	152	6026	6569	0	0
35	32	172	129	5947	5531	0	0
36	32	147	110	5026	4660	0	0
37	32	126	94	4309	3972	0	0
38	32	108	80	3686	3387	0	0
39	32	94	69	3164	2883	45828	0
40	32	81	60	2723	2468	45872	0
41	32	71	52	2350	2118	39500	0
42	32	61	45	2034	1824	33992	0
43	32	54	39	1766	1571	29407	0
44	32	47	34	1537	1359	25333	0
45	32	41	30	1342	1178	21692	0
46	32	36	26	1173	1023	18614	0
47	32	32	23	1029	890	15730	0
48	32	28	20	904	777	13095	0
49	32	25	18	797	680	10906	0
50	32	22	16	703	596	9101	0
51	32	20	14	622	523	7638	0
52	32	18	13	552	461	6427	0
53	32	16	11	490	406	5389	0
54	32	14	10	437	358	4539	0
55	32	13	9	389	318	3846	0
56	32	11	8	348	281	3260	0
57	32	10	7	312	250	2842	2696
58	32	9	6	279	222	2474	2371
59	32	8	6	251	198	2214	2108
60	32	7	5	226	176	1966	1866
61	32	7	5	203	157	1760	1668
62	32	6	4	184	141	1580	1493
63	32	5	4	166	126	1400	1322
64	32	5	3	151	113	1286	1212
65	32	4	3	137	102	6226	7345
66	32	4	3	124	91	6998	6613
67	32	4	2	113	82	6354	5986
68	32	3	2	103	74	5760	6316
69	32	3	2	94	67	6125	5738
70	32	3	2	86	61	5575	5192
71	32	2	2	79	55	5085	4720
72	32	2	1	72	50	4628	4288
73	32	2	1	66	45	4215	3899
74	32	2	1	61	41	3846	3548
75	32	2	1	56	37	3513	3232
76	32	1	1	51	34	3214	2948
77	32	1	1	47	31	2942	2686
78	32	1	1	44	28	2696	2459
79	32	1	1	40	191	2472	2248
80	32	1	0	37	176	2269	2058
81	32	1	0	35	161	2086	1887
82	32	1	0	32	148	1921	1732
83	32	1	0	30	136	1769	1589
84	32	1	0	206	125	1630	1459
85	32	0	0	192	115	1504	1344
86	32	0	0	179	105	1391	1238
87	32	0	0	168	97	1286	1138
88	32	0	0	157	89	1189	1050
89	32	0	0	147	82	1100	969
90	32	0	0	137	75	1018	895
91	32	0	0	129	70	945	828
92	32	0	0	121	64	877	765
93	32	0	0	113	59	806	697
94	32	0	0	106	54	760	658
95	32	0	0	0	0	705	610
96	32	0	0	0	0	661	567
97	32	0	0	0	0	0	0
98	32	0	0	0	0	0	0
99	32	0	0	0	0	0	0
100	32	0	0	0	0	0	0
1	33	0	0	0	0	0	0
2	33	0	0	0	0	0	0
3	33	22933.47	0	0	0	0	0
4	33	49100	0	0	0	0	0
5	33	44500	0	0	0	0	0
6	33	27900	0	0	0	0	0
7	33	15600	0	0	0	0	0
8	33	8810	0	0	0	0	0
9	33	5080	0	0	0	0	0
10	33	3038	2896	0	0	0	0
11	33	1907	1785	0	0	0	0
12	33	1244	1140	0	0	0	0
13	33	5431	5675	0	0	0	0
14	33	4357	3827	0	0	0	0
15	33	3052	2628	0	0	0	0
16	33	2173	1840	0	0	0	0
17	33	1569	1306	0	0	0	0
18	33	1149	941	0	0	0	0
19	33	852	688	0	0	0	0
20	33	638	510	19839	19427	0	0
21	33	484	383	15149	14837	0	0
22	33	371	291	11733	11440	0	0
23	33	288	224	9136	8866	0	0
24	33	225	174	7206	6969	0	0
25	33	178	137	5731	5522	0	0
26	33	142	108	4597	4417	0	0
27	33	114	87	3712	3558	0	0
28	33	92	70	3015	2881	0	0
29	33	75	57	2470	2354	0	0
30	33	62	46	2037	1934	33242.15	0
31	33	51	38	1688	1597	0	0
32	33	42	32	1408	1327	0	0
33	33	35	26	1182	1109	0	0
34	33	30	164	6469	6054	0	0
35	33	185	139	5486	5106	0	0
36	33	159	119	5412	5021	0	0
37	33	136	101	4646	4285	0	0
38	33	117	87	3980	3659	0	0
39	33	101	75	3420	3119	56652	0
40	33	88	65	2948	2674	41760	0
41	33	76	56	2547	2297	41940	0
42	33	67	49	2208	1981	36500	0
43	33	58	42	1918	1708	31842	0
44	33	51	37	1672	1480	27620	0
45	33	45	33	1460	1283	23792	0
46	33	40	29	1278	1116	20517	0
47	33	35	25	1122	971	17418	0
48	33	31	22	987	849	14560	0
49	33	27	20	870	743	12169	0
50	33	24	17	769	652	10182	0
51	33	22	15	681	572	8563	0
52	33	19	14	604	504	7216	0
53	33	17	12	537	445	6057	0
54	33	15	11	478	393	5104	0
55	33	14	10	427	348	4325	0
56	33	12	9	382	309	3666	0
57	33	11	8	342	274	3194	3029
58	33	10	7	306	244	2779	2662
59	33	9	6	275	217	2484	2365
60	33	8	6	248	194	2204	2091
61	33	7	5	223	173	1972	1868
62	33	7	5	202	155	1769	1671
63	33	6	4	182	139	1565	1478
64	33	5	4	165	124	1437	1353
65	33	5	3	150	112	1276	1216
66	33	4	3	136	101	1159	5698
67	33	4	3	124	91	5477	6427
68	33	4	2	113	82	6186	5823
69	33	3	2	103	74	5648	5294
70	33	3	2	94	67	5145	5589
71	33	3	2	86	61	5475	5085
72	33	2	2	79	55	4987	4623
73	33	2	1	73	50	4546	4207
74	33	2	1	67	45	4151	3832
75	33	2	1	61	41	3794	3493
76	33	2	1	57	37	3475	3189
77	33	1	1	52	34	3182	2908
78	33	1	1	48	31	2919	2664
79	33	1	1	45	28	2678	2437
80	33	1	1	41	26	2460	2233
81	33	1	0	38	174	2263	2049
82	33	1	0	35	160	2085	1881
83	33	1	0	33	147	1921	1728
84	33	1	0	30	135	1772	1587
85	33	1	0	28	124	1636	1463
86	33	0	0	26	114	1514	1348
87	33	0	0	181	105	1400	1240
88	33	0	0	169	97	1296	1145
89	33	0	0	159	89	1199	1057
90	33	0	0	149	82	1110	977
91	33	0	0	139	75	1031	904
92	33	0	0	131	69	957	836
93	33	0	0	122	64	881	762
94	33	0	0	115	59	830	719
95	33	0	0	0	0	770	667
96	33	0	0	0	0	723	623
97	33	0	0	0	0	0	0
98	33	0	0	0	0	0	0
99	33	0	0	0	0	0	0
100	33	0	0	0	0	0	0
1	34	0	0	0	0	0	0
2	34	0	0	0	0	0	0
3	34	19687.2	0	0	0	0	0
4	34	41200	0	0	0	0	0
5	34	45600	0	0	0	0	0
6	34	30200	0	0	0	0	0
7	34	17000	0	0	0	0	0
8	34	9630	0	0	0	0	0
9	34	5590	0	0	0	0	0
10	34	3323	3167	0	0	0	0
11	34	2082	1948	0	0	0	0
12	34	1354	1239	0	0	0	0
13	34	5692	5108	0	0	0	0
14	34	4582	4029	0	0	0	0
15	34	3219	2775	0	0	0	0
16	34	2298	1949	0	0	0	0
17	34	1664	1386	0	0	0	0
18	34	1221	1002	0	0	0	0
19	34	907	734	0	0	0	0
20	34	681	545	21185	20759	0	0
21	34	517	409	16304	15976	0	0
22	34	397	311	12699	12389	0	0
23	34	308	240	9931	9642	0	0
24	34	241	186	7856	7600	0	0
25	34	191	146	6261	6034	0	0
26	34	152	116	5028	4831	0	0
27	34	122	93	4062	3893	0	0
28	34	99	75	3298	3152	0	0
29	34	81	61	2700	2573	0	0
30	34	66	50	2224	2112	29330.89	0
31	34	55	41	1842	1742	0	0
32	34	45	34	1534	1445	0	0
33	34	38	28	1285	1205	0	0
34	34	32	24	1084	1014	0	0
35	34	27	147	5749	5354	0	0
36	34	23	125	4873	4524	0	0
37	34	144	107	4882	4506	0	0
38	34	124	92	4188	3853	0	0
39	34	107	79	3604	3289	55696	0
40	34	93	69	3110	2824	48904	0
41	34	81	60	2691	2429	37528	0
42	34	71	52	2334	2096	37796	0
43	34	62	45	2031	1810	33288	0
44	34	54	40	1772	1569	29103	0
45	34	48	35	1549	1362	25237	0
46	34	42	30	1358	1186	21884	0
47	34	37	27	1192	1033	18675	0
48	34	33	24	1050	904	15686	0
49	34	29	21	926	792	13162	0
50	34	26	19	819	695	11049	0
51	34	23	17	726	611	9316	0
52	34	21	15	644	539	7867	0
53	34	18	13	573	475	6614	0
54	34	16	12	511	420	5580	0
55	34	15	10	456	372	4731	0
56	34	13	9	408	330	4011	0
57	34	12	8	365	294	3494	3314
58	34	11	8	328	261	3039	2911
59	34	10	7	295	232	2716	2586
60	34	9	6	265	207	2408	2285
61	34	8	5	239	185	2153	2038
62	34	7	5	216	166	1930	1822
63	34	6	4	195	149	1706	1610
64	34	6	4	177	133	1565	1473
65	34	5	4	161	120	1388	1323
66	34	5	3	146	108	1259	1190
67	34	4	3	133	97	1143	1077
68	34	4	3	121	88	1036	4871
69	34	4	2	111	79	4726	5550
70	34	3	2	101	72	5395	5031
71	34	3	2	93	65	4929	4582
72	34	3	2	85	59	4493	4859
73	34	2	2	78	53	4778	4425
74	34	2	1	72	49	4366	4034
75	34	2	1	66	44	3994	3680
76	34	2	1	61	40	3661	3362
77	34	2	1	56	36	3355	3069
78	34	1	1	52	33	3080	2813
79	34	1	1	48	30	2828	2575
80	34	1	1	44	28	2599	2361
81	34	1	1	41	25	2393	2168
82	34	1	0	38	23	2206	1992
83	34	1	0	35	155	2034	1831
84	34	1	0	33	142	1877	1682
85	34	1	0	30	131	1734	1552
86	34	1	0	28	121	1606	1431
87	34	0	0	26	111	1486	1317
88	34	0	0	24	102	1376	1217
89	34	0	0	23	94	1274	1124
90	34	0	0	157	87	1180	1039
91	34	0	0	147	80	1097	962
92	34	0	0	138	74	1018	890
93	34	0	0	129	68	937	812
94	34	0	0	122	62	884	766
95	34	0	0	0	0	821	711
96	34	0	0	0	0	771	664
97	34	0	0	0	0	0	0
98	34	0	0	0	0	0	0
99	34	0	0	0	0	0	0
100	34	0	0	0	0	0	0
1	35	0	0	0	0	0	0
2	35	0	0	0	0	0	0
3	35	16032.44	0	0	0	0	0
4	35	30700	0	0	0	0	0
5	35	42700	0	0	0	0	0
6	35	32600	0	0	0	0	0
7	35	18800	0	0	0	0	0
8	35	10700	0	0	0	0	0
9	35	6260	0	0	0	0	0
10	35	3765	3588	0	0	0	0
11	35	2356	2204	0	0	0	0
12	35	1528	1397	0	0	0	0
13	35	1023	4412	0	0	0	0
14	35	4285	4397	0	0	0	0
15	35	3520	3038	0	0	0	0
16	35	2519	2140	0	0	0	0
17	35	1829	1526	0	0	0	0
18	35	1345	1105	0	0	0	0
19	35	1001	811	0	0	0	0
20	35	753	603	23294	22843	0	0
21	35	573	454	18083	17730	0	0
22	35	440	346	14176	13837	0	0
23	35	342	266	11141	10822	0	0
24	35	268	207	8846	8562	0	0
25	35	212	163	7069	6815	0	0
26	35	169	129	5687	5465	0	0
27	35	136	103	4599	4408	0	0
28	35	110	83	3736	3570	0	0
29	35	90	68	3058	2913	0	0
30	35	74	55	2518	2390	18739.1	0
31	35	61	46	2083	1969	0	0
32	35	51	38	1733	1631	0	0
33	35	42	31	1450	1359	0	0
34	35	36	26	1221	1141	0	0
35	35	30	22	1033	961	0	0
36	35	25	137	4210	4926	0	0
37	35	22	118	4564	4215	0	0
38	35	136	101	4568	4207	0	0
39	35	118	87	3936	3595	63536	0
40	35	102	75	3401	3091	59148	0
41	35	89	66	2946	2662	45544	0
42	35	78	57	2559	2300	36044	0
43	35	68	50	2229	1989	35740	0
44	35	60	44	1946	1726	31525	0
45	35	52	38	1704	1500	27544	0
46	35	46	34	1494	1307	24032	0
47	35	41	30	1314	1139	20627	0
48	35	36	26	1158	998	17417	0
49	35	32	23	1022	875	14681	0
50	35	29	21	905	768	12371	0
51	35	25	18	802	676	10463	0
52	35	23	16	712	596	8859	0
53	35	20	15	634	526	7463	0
54	35	18	13	566	465	6307	0
55	35	16	12	505	413	5354	0
56	35	15	10	452	366	4541	0
57	35	13	9	405	326	3958	3754
58	35	12	8	364	290	3443	3297
59	35	11	8	327	258	3077	2928
60	35	10	7	294	230	2727	2586
61	35	9	6	265	206	2437	2307
62	35	8	6	240	184	2183	2061
63	35	7	5	217	165	1929	1819
64	35	6	4	197	148	1768	1663
65	35	6	4	179	133	1567	1493
66	35	5	4	162	120	1421	1341
67	35	5	3	148	108	1288	1213
68	35	4	3	135	98	1167	1097
69	35	4	3	123	88	1064	997
70	35	4	2	113	80	969	4346
71	35	3	2	103	72	4258	4988
72	35	3	2	95	66	4892	4542
73	35	3	2	87	59	4467	4140
74	35	2	2	80	54	4085	4402
75	35	2	1	73	49	4359	4019
76	35	2	1	68	45	3998	3674
77	35	2	1	62	41	3667	3356
78	35	2	1	58	37	3368	3079
79	35	1	1	53	34	3095	2821
80	35	1	1	49	31	2847	2589
81	35	1	1	46	28	2623	2378
82	35	1	1	42	26	2420	2187
83	35	1	1	39	23	2232	2011
84	35	1	0	36	21	2061	1849
85	35	1	0	34	144	1906	1707
86	35	1	0	31	132	1766	1575
87	35	1	0	29	122	1634	1450
88	35	1	0	27	112	1514	1341
89	35	0	0	25	103	1403	1239
90	35	0	0	24	95	1301	1146
91	35	0	0	22	88	1209	1061
92	35	0	0	151	81	1123	983
93	35	0	0	142	75	1035	897
94	35	0	0	133	69	976	847
95	35	0	0	0	0	906	786
96	35	0	0	0	0	851	734
97	35	0	0	0	0	0	0
98	35	0	0	0	0	0	0
99	35	0	0	0	0	0	0
100	35	0	0	0	0	0	0
1	36	0	0	0	0	0	0
2	36	0	0	0	0	0	0
3	36	6889.578	0	0	0	0	0
4	36	12100	0	0	0	0	0
5	36	40200	0	0	0	0	0
6	36	33300	0	0	0	0	0
7	36	20700	0	0	0	0	0
8	36	11900	0	0	0	0	0
9	36	6960	0	0	0	0	0
10	36	4092	3901	0	0	0	0
11	36	2562	2396	0	0	0	0
12	36	1658	1516	0	0	0	0
13	36	1107	991	0	0	0	0
14	36	4489	3956	0	0	0	0
15	36	3698	3196	0	0	0	0
16	36	2654	2257	0	0	0	0
17	36	1931	1614	0	0	0	0
18	36	1423	1171	0	0	0	0
19	36	1062	861	0	0	0	0
20	36	800	641	24452	23999	0	0
21	36	609	483	19165	18803	0	0
22	36	469	369	15131	14779	0	0
23	36	364	284	11958	11623	0	0
24	36	286	221	9535	9234	0	0
25	36	226	174	7645	7374	0	0
26	36	181	138	6165	5927	0	0
27	36	145	111	4994	4788	0	0
28	36	118	89	4061	3881	0	0
29	36	96	73	3326	3168	0	0
30	36	79	59	2738	2599	3642.869	0
31	36	65	49	2264	2140	0	0
32	36	54	40	1882	1771	0	0
33	36	45	34	1573	1474	0	0
34	36	38	28	1323	1236	0	0
35	36	32	24	1118	1040	0	0
36	36	27	20	945	877	0	0
37	36	23	124	3774	4417	0	0
38	36	20	107	4109	3787	0	0
39	36	124	92	4132	3777	60212	0
40	36	108	80	3574	3251	51080	0
41	36	94	69	3100	2803	41908	0
42	36	82	60	2696	2425	40328	0
43	36	72	53	2351	2099	33060	0
44	36	63	46	2055	1824	26936	0
45	36	55	41	1801	1586	28676	0
46	36	49	36	1581	1384	25191	0
47	36	43	31	1391	1208	21759	0
48	36	38	28	1227	1059	18481	0
49	36	34	25	1084	928	15655	0
50	36	30	22	960	816	13248	0
51	36	27	19	852	719	11245	0
52	36	24	17	757	634	9549	0
53	36	22	16	675	560	8065	0
54	36	19	14	602	496	6830	0
55	36	17	12	538	440	5807	0
56	36	16	11	482	391	4932	0
57	36	14	10	432	348	4301	4080
58	36	13	9	388	309	3743	3585
59	36	11	8	349	275	3346	3185
60	36	10	7	314	246	2966	2813
61	36	9	7	283	220	2650	2508
62	36	8	6	256	197	2374	2240
63	36	8	5	232	177	2096	1976
64	36	7	5	210	159	1921	1806
65	36	6	4	191	143	1702	1620
66	36	6	4	174	128	1541	1455
67	36	5	4	158	116	1397	1314
68	36	5	3	144	104	1264	1188
69	36	4	3	132	94	1152	1079
70	36	4	3	120	85	1048	976
71	36	4	2	110	77	956	888
72	36	3	2	101	70	870	3755
73	36	3	2	93	64	3694	4338
74	36	3	2	85	58	4281	3961
75	36	2	2	79	52	3922	3619
76	36	2	1	72	48	3600	3859
77	36	2	1	67	43	3852	3528
78	36	2	1	62	40	3540	3239
79	36	2	1	57	36	3255	2969
80	36	1	1	53	33	2996	2727
81	36	1	1	49	30	2762	2506
82	36	1	1	45	27	2550	2306
83	36	1	1	42	25	2354	2123
84	36	1	1	39	23	2175	1953
85	36	1	0	36	21	2012	1803
86	36	1	0	34	19	1865	1665
87	36	1	0	31	128	1728	1534
88	36	1	0	29	118	1602	1419
89	36	1	0	27	109	1485	1312
90	36	0	0	25	100	1377	1215
91	36	0	0	24	93	1281	1125
92	36	0	0	22	85	1190	1043
93	36	0	0	21	79	1097	952
94	36	0	0	19	73	1036	899
95	36	0	0	0	0	962	835
96	36	0	0	0	0	904	780
97	36	0	0	0	0	0	0
98	36	0	0	0	0	0	0
99	36	0	0	0	0	0	0
100	36	0	0	0	0	0	0
1	37	0	0	0	0	0	0
2	37	0	0	0	0	0	0
3	37	14543.3	0	0	0	0	0
4	37	5020	0	0	0	0	0
5	37	35900	0	0	0	0	0
6	37	35500	0	0	0	0	0
7	37	22000	0	0	0	0	0
8	37	12800	0	0	0	0	0
9	37	7550	0	0	0	0	0
10	37	4548	4337	0	0	0	0
11	37	2852	2667	0	0	0	0
12	37	1844	1685	0	0	0	0
13	37	1229	1099	0	0	0	0
14	37	842	3337	0	0	0	0
15	37	3414	3443	0	0	0	0
16	37	2864	2438	0	0	0	0
17	37	2089	1748	0	0	0	0
18	37	1543	1272	0	0	0	0
19	37	1153	937	0	0	0	0
20	37	871	699	26121	25661	0	0
21	37	664	527	20689	20313	0	0
22	37	512	403	16462	16089	0	0
23	37	398	311	13090	12731	0	0
24	37	313	242	10488	10163	0	0
25	37	248	191	8440	8145	0	0
26	37	198	151	6827	6566	0	0
27	37	159	121	5542	5315	0	0
28	37	129	98	4513	4315	0	0
29	37	105	80	3700	3526	0	0
30	37	87	65	3048	2893	5356.77	0
31	37	72	54	2520	2382	0	0
32	37	60	44	2094	1971	0	0
33	37	50	37	1749	1639	0	0
34	37	42	31	1470	1373	0	0
35	37	35	26	1241	1154	0	0
36	37	30	22	1048	971	0	0
37	37	25	19	898	828	0	0
38	37	22	115	769	4069	0	0
39	37	19	100	3811	3486	44000	0
40	37	117	86	3301	3502	46344	0
41	37	102	75	3341	3023	42036	0
42	37	89	65	2909	2618	36280	0
43	37	78	57	2539	2269	36720	0
44	37	68	50	2222	1974	30709	0
45	37	60	44	1949	1719	25323	0
46	37	53	39	1713	1500	26870	0
47	37	47	34	1508	1311	23371	0
48	37	42	30	1332	1150	19978	0
49	37	37	27	1178	1009	17015	0
50	37	33	24	1044	888	14466	0
51	37	29	21	927	782	12327	0
52	37	26	19	824	691	10503	0
53	37	24	17	735	611	8897	0
54	37	21	15	656	541	7553	0
55	37	19	14	587	480	6435	0
56	37	17	12	526	427	5474	0
57	37	15	11	472	380	4779	4535
58	37	14	10	424	338	4163	3988
59	37	13	9	381	301	3722	3544
60	37	11	8	343	269	3301	3131
61	37	10	7	310	241	2950	2792
62	37	9	7	280	216	2642	2493
63	37	8	6	254	193	2332	2200
64	37	8	5	230	174	2137	2009
65	37	7	5	209	156	1893	1802
66	37	6	4	190	140	1714	1617
67	37	6	4	173	127	1552	1460
68	37	5	4	158	114	1404	1320
69	37	5	3	144	103	1279	1197
70	37	4	3	132	94	1163	1082
71	37	4	3	121	85	1060	984
72	37	4	2	111	77	964	894
73	37	3	2	102	70	879	813
74	37	3	2	94	64	802	3342
75	37	3	2	86	58	3309	3890
76	37	2	2	79	52	3870	3562
77	37	2	1	73	48	3555	3258
78	37	2	1	68	44	3270	3489
79	37	2	1	63	40	3506	3201
80	37	2	1	58	36	3230	2941
81	37	1	1	54	33	2980	2705
82	37	1	1	50	30	2753	2491
83	37	1	1	46	28	2542	2294
84	37	1	1	43	25	2350	2112
85	37	1	1	40	23	2176	1952
86	37	1	0	37	21	2018	1803
87	37	1	0	34	19	1870	1663
88	37	1	0	32	128	1735	1539
89	37	1	0	30	118	1610	1423
90	37	1	0	28	109	1493	1318
91	37	0	0	26	100	1389	1222
92	37	0	0	24	92	1292	1133
93	37	0	0	23	85	1192	1035
94	37	0	0	21	79	1125	978
95	37	0	0	0	0	1046	909
96	37	0	0	0	0	983	849
97	37	0	0	0	0	0	0
98	37	0	0	0	0	0	0
99	37	0	0	0	0	0	0
100	37	0	0	0	0	0	0
1	38	0	0	0	0	0	0
2	38	0	0	0	0	0	0
3	38	20554.91	0	0	0	0	0
4	38	5890	0	0	0	0	0
5	38	27300	0	0	0	0	0
6	38	35300	0	0	0	0	0
7	38	23300	0	0	0	0	0
8	38	13800	0	0	0	0	0
9	38	8210	0	0	0	0	0
10	38	5002	4771	0	0	0	0
11	38	3145	2941	0	0	0	0
12	38	2034	1858	0	0	0	0
13	38	1353	1210	0	0	0	0
14	38	925	813	0	0	0	0
15	38	3642	3154	0	0	0	0
16	38	3063	2611	0	0	0	0
17	38	2240	1877	0	0	0	0
18	38	1658	1368	0	0	0	0
19	38	1242	1010	0	0	0	0
20	38	939	755	23113	22520	0	0
21	38	718	571	22025	21641	0	0
22	38	554	436	17673	17285	0	0
23	38	431	337	14146	13769	0	0
24	38	339	263	11394	11048	0	0
25	38	269	207	9208	8892	0	0
26	38	215	164	7473	7192	0	0
27	38	173	132	6083	5837	0	0
28	38	140	106	4964	4748	0	0
29	38	115	87	4076	3884	0	0
30	38	94	71	3360	3190	6456.223	0
31	38	78	58	2780	2627	0	0
32	38	65	48	2310	2174	0	0
33	38	54	40	1929	1807	0	0
34	38	46	34	1620	1513	0	0
35	38	38	28	1367	1270	0	0
36	38	33	24	1153	1068	0	0
37	38	28	20	987	910	0	0
38	38	24	17	845	777	0	0
39	38	20	107	726	2905	18807	0
40	38	18	93	3522	3208	37000	0
41	38	109	81	3062	3232	39740	0
42	38	95	70	3110	2802	37108	0
43	38	83	61	2718	2431	32976	0
44	38	73	54	2381	2117	33932	0
45	38	65	47	2091	1845	28796	0
46	38	57	42	1839	1613	24088	0
47	38	51	37	1621	1410	24744	0
48	38	45	33	1432	1238	21298	0
49	38	40	29	1268	1088	18246	0
50	38	36	26	1124	958	15591	0
51	38	32	23	999	845	13342	0
52	38	28	20	890	747	11410	0
53	38	25	18	793	661	9698	0
54	38	23	16	709	585	8256	0
55	38	21	15	634	520	7050	0
56	38	18	13	569	462	6009	0
57	38	17	12	510	412	5254	4988
58	38	15	11	459	366	4581	4390
59	38	14	10	413	327	4100	3904
60	38	12	9	372	292	3638	3451
61	38	11	8	336	261	3253	3079
62	38	10	7	304	234	2914	2750
63	38	9	6	275	210	2573	2426
64	38	8	6	250	189	2357	2216
65	38	8	5	227	170	2088	1987
66	38	7	5	206	153	1890	1783
67	38	6	4	188	138	1711	1610
68	38	6	4	172	124	1547	1454
69	38	5	4	157	112	1409	1318
70	38	5	3	143	102	1280	1191
71	38	4	3	131	92	1166	1082
72	38	4	3	121	84	1061	982
73	38	4	2	111	76	966	893
74	38	3	2	102	69	881	814
75	38	3	2	94	63	805	742
76	38	3	2	86	57	738	2967
77	38	2	2	80	52	2961	3477
78	38	2	1	74	47	3489	3196
79	38	2	1	68	43	3212	2934
80	38	2	1	63	39	2961	3145
81	38	2	1	58	36	3185	2895
82	38	2	1	54	33	2945	2667
83	38	1	1	50	30	2722	2458
84	38	1	1	47	27	2517	2264
85	38	1	1	43	25	2332	2094
86	38	1	1	40	23	2164	1936
87	38	1	1	38	21	2007	1786
88	38	1	0	35	19	1863	1654
89	38	1	0	33	18	1729	1530
90	38	1	0	30	116	1605	1418
91	38	1	0	28	107	1494	1315
92	38	0	0	27	99	1390	1220
93	38	0	0	25	92	1283	1115
94	38	0	0	23	84	1212	1054
95	38	0	0	0	0	1127	980
96	38	0	0	0	0	1059	916
97	38	0	0	0	0	0	0
98	38	0	0	0	0	0	0
99	38	0	0	0	0	0	0
100	38	0	0	0	0	0	0
1	39	0	0	0	0	0	0
2	39	0	0	0	0	0	0
3	39	36944.36	0	0	0	0	0
4	39	11900	0	0	0	0	0
5	39	19200	0	0	0	0	0
6	39	31400	0	0	0	0	0
7	39	23800	0	0	0	0	0
8	39	15100	0	0	0	0	0
9	39	9050	0	0	0	0	0
10	39	5529	5276	0	0	0	0
11	39	3489	3264	0	0	0	0
12	39	2259	2064	0	0	0	0
13	39	1502	1342	0	0	0	0
14	39	1025	900	0	0	0	0
15	39	718	2636	0	0	0	0
16	39	2829	2815	0	0	0	0
17	39	2418	2028	0	0	0	0
18	39	1794	1482	0	0	0	0
19	39	1346	1097	0	0	0	0
20	39	1020	821	26563	25935	0	0
21	39	781	621	23492	23101	0	0
22	39	603	476	19020	18618	0	0
23	39	470	368	15334	14937	0	0
24	39	370	287	12421	12052	0	0
25	39	293	226	10085	9745	0	0
26	39	235	180	8215	7911	0	0
27	39	189	144	6708	6440	0	0
28	39	153	117	5487	5251	0	0
29	39	125	95	4514	4303	0	0
30	39	103	78	3726	3539	18338.56	0
31	39	85	64	3085	2917	0	0
32	39	71	53	2565	2414	0	0
33	39	59	44	2142	2007	0	0
34	39	50	37	1799	1680	0	0
35	39	42	31	1517	1409	0	0
36	39	36	26	1279	1184	0	0
37	39	30	22	1094	1008	0	0
38	39	26	19	936	860	0	0
39	39	22	16	804	733	3151	0
40	39	19	100	693	2681	20727	0
41	39	17	87	3292	2984	33980	0
42	39	103	76	2873	3019	36232	0
43	39	90	66	2929	2622	34340	0
44	39	79	58	2568	2286	30822	0
45	39	70	51	2258	1995	31918	0
46	39	62	45	1988	1745	27587	0
47	39	55	40	1754	1527	22845	0
48	39	49	35	1551	1342	22751	0
49	39	43	31	1374	1180	19615	0
50	39	39	28	1220	1040	16851	0
51	39	34	25	1085	918	14486	0
52	39	31	22	966	812	12438	0
53	39	28	20	863	719	10610	0
54	39	25	18	771	637	9060	0
55	39	22	16	690	566	7757	0
56	39	20	14	619	504	6627	0
57	39	18	13	556	449	5804	5513
58	39	16	12	500	400	5068	4859
59	39	15	11	450	357	4540	4325
60	39	13	10	406	319	4032	3826
61	39	12	9	367	285	3608	3416
62	39	11	8	332	256	3234	3052
63	39	10	7	301	229	2856	2694
64	39	9	6	273	206	2618	2461
65	39	8	6	248	186	2318	2207
66	39	8	5	226	167	2099	1980
67	39	7	5	206	151	1900	1787
68	39	6	4	188	136	1718	1614
69	39	6	4	172	123	1564	1463
70	39	5	4	157	111	1420	1321
71	39	5	3	144	101	1294	1200
72	39	4	3	132	92	1176	1089
73	39	4	3	121	83	1070	990
74	39	4	2	112	76	976	901
75	39	3	2	103	69	892	821
76	39	3	2	95	63	816	749
77	39	3	2	87	57	748	684
78	39	3	2	81	52	686	2671
79	39	2	1	75	47	2684	3157
80	39	2	1	69	43	3185	2904
81	39	2	1	64	39	2942	2675
82	39	2	1	59	36	2721	2875
83	39	2	1	55	33	2933	2651
84	39	1	1	51	30	2715	2444
85	39	1	1	47	28	2516	2261
86	39	1	1	44	25	2337	2092
87	39	1	1	41	23	2168	1931
88	39	1	1	38	21	2013	1789
89	39	1	0	36	19	1870	1657
90	39	1	0	33	18	1737	1536
91	39	1	0	31	16	1618	1425
92	39	1	0	29	107	1506	1323
93	39	1	0	27	99	1390	1210
94	39	0	0	25	91	1314	1144
95	39	0	0	0	0	1222	1064
96	39	0	0	0	0	1150	995
97	39	0	0	0	0	0	0
98	39	0	0	0	0	0	0
99	39	0	0	0	0	0	0
100	39	0	0	0	0	0	0
1	40	0	0	0	0	0	0
2	40	0	0	0	0	0	0
3	40	58861.66	0	0	0	0	0
4	40	10900	0	0	0	0	0
5	40	4400	0	0	0	0	0
6	40	25000	0	0	0	0	0
